name,id,external_id,attack_url,class,tactics,platforms,permissions,rule_id,rule_desc,rule_evidence,is_fallback
Cloud Secrets Management Stores,attack-pattern--cfb525cc-5494-401d-a82b-2539ca46a561,T1555.006,https://attack.mitre.org/techniques/T1555/006,ID,credential-access,IaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Code Repositories,attack-pattern--cff94884-3b1c-4987-a70b-6d5643c621c3,T1213.003,https://attack.mitre.org/techniques/T1213/003,ID,collection,SaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,SaaS,False
Data from Information Repositories,attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416,T1213,https://attack.mitre.org/techniques/T1213,ID,collection,Linux;Windows;macOS;SaaS;IaaS;Office Suite,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;SaaS,False
Masquerade Account Name,attack-pattern--d349c66e-18e1-4d8b-a2d7-65af7cbd2ba0,T1036.010,https://attack.mitre.org/techniques/T1036/010,ID,defense-evasion,Linux;macOS;Windows;SaaS;IaaS;Containers;Office Suite;Identity Provider,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Data Destruction,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,T1485,https://attack.mitre.org/techniques/T1485,ID,impact,Containers;ESXi;IaaS;Linux;macOS;Windows,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Transfer Data to Cloud Account,attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,T1537,https://attack.mitre.org/techniques/T1537,ID,exfiltration,IaaS;Office Suite;SaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;SaaS,False
Drive-by Compromise,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,https://attack.mitre.org/techniques/T1189,ID,initial-access,Identity Provider;Linux;macOS;Windows,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,Identity Provider,False
Network Denial of Service,attack-pattern--d74c4a7e-ffbf-432f-9365-7ebf1f787cab,T1498,https://attack.mitre.org/techniques/T1498,ID,impact,Windows;IaaS;Linux;macOS;Containers,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Cloud Administration Command,attack-pattern--d94b3ae9-8059-4989-8e9f-ea0f601f80a7,T1651,https://attack.mitre.org/techniques/T1651,ID,execution,IaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
RDP Hijacking,attack-pattern--e0033c16-a07e-48aa-8204-7c3ca669998c,T1563.002,https://attack.mitre.org/techniques/T1563/002,ID,lateral-movement,Windows,,R3_ID_LATERAL_TACTIC,lateral-movement tactic fallback to infrastructure-dependent,phase_name=lateral-movement,False
Create Account,attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67,T1136,https://attack.mitre.org/techniques/T1136,ID,persistence,Windows;IaaS;Linux;macOS;Network Devices;Containers;SaaS;Office Suite;Identity Provider;ESXi,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Cloud Service Discovery,attack-pattern--e24fcba8-2557-4442-a139-1ee2f2e784db,T1526,https://attack.mitre.org/techniques/T1526,ID,discovery,IaaS;Identity Provider;Office Suite;SaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Network Service Discovery,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,T1046,https://attack.mitre.org/techniques/T1046,ID,discovery,Containers;IaaS;Linux;macOS;Network Devices;Windows,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Software Discovery,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,T1518,https://attack.mitre.org/techniques/T1518,ID,discovery,ESXi;IaaS;Linux;macOS;Windows,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Cloud Service Dashboard,attack-pattern--e49920b0-6c54-40c1-9571-73723653205f,T1538,https://attack.mitre.org/techniques/T1538,ID,discovery,IaaS;SaaS;Office Suite;Identity Provider,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Pass the Hash,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e,T1550.002,https://attack.mitre.org/techniques/T1550/002,ID,defense-evasion;lateral-movement,Windows,,R3_ID_LATERAL_TACTIC,lateral-movement tactic fallback to infrastructure-dependent,phase_name=lateral-movement,False
Serverless Execution,attack-pattern--e848506b-8484-4410-8017-3d235a52f5b3,T1648,https://attack.mitre.org/techniques/T1648,ID,execution,SaaS;IaaS;Office Suite,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;SaaS,False
Remote Desktop Protocol,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,T1021.001,https://attack.mitre.org/techniques/T1021/001,ID,lateral-movement,Windows,,R3_ID_LATERAL_TACTIC,lateral-movement tactic fallback to infrastructure-dependent,phase_name=lateral-movement,False
Domain or Tenant Policy Modification,attack-pattern--ebb42bbe-62d7-47d7-a55f-3b08b61d792d,T1484,https://attack.mitre.org/techniques/T1484,ID,defense-evasion;privilege-escalation,Windows;Identity Provider,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,Identity Provider,False
Create Snapshot,attack-pattern--ed2e45f9-d338-4eb2-8ce5-3a2e03323bc1,T1578.001,https://attack.mitre.org/techniques/T1578/001,ID,defense-evasion,IaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Application Access Token,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,T1550.001,https://attack.mitre.org/techniques/T1550/001,ID,defense-evasion;lateral-movement,SaaS;Containers;IaaS;Office Suite;Identity Provider,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Cloud Accounts,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65,T1078.004,https://attack.mitre.org/techniques/T1078/004,ID,defense-evasion;initial-access;persistence;privilege-escalation,IaaS;Identity Provider;Office Suite;SaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Local Storage Discovery,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3,T1680,https://attack.mitre.org/techniques/T1680,ID,discovery,ESXi;IaaS;Linux;macOS;Windows,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Modify Authentication Process,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84,T1556,https://attack.mitre.org/techniques/T1556,ID,credential-access;defense-evasion;persistence,Windows;Linux;macOS;Network Devices;IaaS;SaaS;Office Suite;Identity Provider,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;Identity Provider;SaaS,False
Inhibit System Recovery,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,T1490,https://attack.mitre.org/techniques/T1490,ID,impact,Containers;ESXi;IaaS;Linux;macOS;Network Devices;Windows,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS,False
Messaging Applications,attack-pattern--fb75213f-cfb0-40bf-a02f-3bad93d6601e,T1213.005,https://attack.mitre.org/techniques/T1213/005,ID,collection,SaaS;Office Suite,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,SaaS,False
Exploitation for Defense Evasion,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,T1211,https://attack.mitre.org/techniques/T1211,ID,defense-evasion,Linux;Windows;macOS;SaaS;IaaS,,R1_ID_PLATFORM_KEYWORD,platform includes identity/domain/IaaS/SaaS signal,IaaS;SaaS,False
Container and Resource Discovery,attack-pattern--0470e792-32f8-46b0-a351-652bc35e9336,T1613,https://attack.mitre.org/techniques/T1613,CF,discovery,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Container Orchestration Job,attack-pattern--1126cab1-c700-412f-a510-61f4937bb096,T1053.007,https://attack.mitre.org/techniques/T1053/007,CF,execution;persistence;privilege-escalation,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Additional Container Cluster Roles,attack-pattern--35d30338-5bfa-41b0-a170-ec06dfd75f64,T1098.006,https://attack.mitre.org/techniques/T1098/006,CF,persistence;privilege-escalation,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Systemctl,attack-pattern--4b46767d-4a61-4f30-995e-c19a75c2e536,T1569.003,https://attack.mitre.org/techniques/T1569/003,CF,execution,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Overwrite Process Arguments,attack-pattern--514dc7b3-0b80-4382-80a9-2e2d294f5019,T1036.011,https://attack.mitre.org/techniques/T1036/011,CF,defense-evasion,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Disable or Modify Linux Audit System,attack-pattern--562e9b64-7239-493d-80f4-2bff900d9054,T1562.012,https://attack.mitre.org/techniques/T1562/012,CF,defense-evasion,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Deploy Container,attack-pattern--56e0d8b8-3e25-49dd-9050-3aa252f5aa92,T1610,https://attack.mitre.org/techniques/T1610,CF,defense-evasion;execution,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Bind Mounts,attack-pattern--5bd41255-a224-4425-a2e2-e9d293eafe1c,T1564.013,https://attack.mitre.org/techniques/T1564/013,CF,defense-evasion,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Container Administration Command,attack-pattern--7b50a1d3-4ca7-45d1-989d-a6503f04bfe1,T1609,https://attack.mitre.org/techniques/T1609,CF,execution,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Build Image on Host,attack-pattern--800f9819-7007-4540-a520-40e655876800,T1612,https://attack.mitre.org/techniques/T1612,CF,defense-evasion,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Systemd Timers,attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21,T1053.006,https://attack.mitre.org/techniques/T1053/006,CF,execution;persistence;privilege-escalation,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Container Service,attack-pattern--b0e54bf7-835e-4f44-bd8e-62f431b9b76a,T1543.005,https://attack.mitre.org/techniques/T1543/005,CF,persistence;privilege-escalation,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
Container CLI/API,attack-pattern--c283d88f-8c23-4318-9da5-3d50cecad756,T1059.013,https://attack.mitre.org/techniques/T1059/013,CF,execution,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
/etc/passwd and /etc/shadow,attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,T1003.008,https://attack.mitre.org/techniques/T1003/008,CF,credential-access,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Proc Memory,attack-pattern--d201d4cc-214d-4a74-a1ba-b3fa09fd4591,T1055.009,https://attack.mitre.org/techniques/T1055/009,CF,defense-evasion;privilege-escalation,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Systemd Service,attack-pattern--dfefe2ed-4389-4318-8762-f0272b350a1b,T1543.002,https://attack.mitre.org/techniques/T1543/002,CF,persistence;privilege-escalation,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
XDG Autostart Entries,attack-pattern--e0232cb0-ded5-4c2e-9dc7-2893142a5c11,T1547.013,https://attack.mitre.org/techniques/T1547/013,CF,persistence;privilege-escalation,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Ptrace System Calls,attack-pattern--ea016b56-ae0e-47fe-967a-cc0ad51af67f,T1055.008,https://attack.mitre.org/techniques/T1055/008,CF,defense-evasion;privilege-escalation,Linux,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Linux,False
Container API,attack-pattern--f8ef3a62-3f44-40a4-abca-761ab235c436,T1552.007,https://attack.mitre.org/techniques/T1552/007,CF,credential-access,Containers,,R7_CF_CONTAINER_COMPATIBLE,platforms restricted to container-compatible targets,Containers,False
